,text,like,retweet,id,user,created_at
2372,"オンラインで変わる音楽・映像表現
https://t.co/Ldtbn12R0b",65,25,1307133042683793410,nikkei,Sat Sep 19 01:42:57 +0000 2020
2373,"AR、アプリがあなたの化粧を手助け　コロナ禍の秋メーク
https://t.co/WU75oFlglO",43,12,1307133041165455360,nikkei,Sat Sep 19 01:42:57 +0000 2020
2374,"トランプ氏、TikTok「完璧な安全性を」　売却交渉で圧力
https://t.co/HIWwusBfAe",71,18,1307124715396517888,nikkei,Sat Sep 19 01:09:52 +0000 2020
2375,"「建築は社会にとってコンピューターのOSのような存在。高層都市モデルが時代遅れになり……」。コロナ後の都市モデルについて、建築家で東大特別教授の隈研吾氏に聞きました。
#パクスなき世界 #WETHINK_NIKKEI
https://t.co/6LJ19Rn0zo",138,31,1307122968397570049,nikkei,Sat Sep 19 01:02:55 +0000 2020
2376,"仕事中心の人生観に異議　ヴェーバーの思想を読み直す
https://t.co/QWlSkm917o",194,52,1307119206866059265,nikkei,Sat Sep 19 00:47:58 +0000 2020
2377,"地域・民族間での新型コロナ重症患者の発生率の違いは遺伝子によるものではなく、個人の病歴や年齢、環境、社会格差の要因が大きいと結論。北海道大学とハーバード大学の共同研究結果です。
https://t.co/VLGsINErWj",306,142,1307112890898567169,nikkei,Sat Sep 19 00:22:52 +0000 2020
2378,"「Huawei（ファーウェイ）がどんな目に遭ったか」。NVIDIA（エヌビディア）がソフトバンクグループから半導体設計ARM（アーム）を買収する計画に、中国勢が危機感を募らせています。
https://t.co/Meo04azGTG",154,70,1307105096631803907,nikkei,Fri Sep 18 23:51:54 +0000 2020
2379,"日本ペイントHD・田中正明社長　世界一めざし布石
https://t.co/h4zoNoGLdE",39,8,1307100822619271172,nikkei,Fri Sep 18 23:34:55 +0000 2020
2380,"東京ディズニーのオリエンタルランドが冬のボーナス7割削減、一部の契約社員には配置転換を要請。SBI証券で顧客資金9864万円が流出。シンガポール、早慶卒もビザ厳格化。この1週間、Twitterで読まれた記事です。
https://t.co/mBep6z5TEy",134,52,1307099747849732099,nikkei,Fri Sep 18 23:30:39 +0000 2020
2381,"空運は損益分岐点比率299.9%、鉄道・バス148.6%、外食127.9%……。売り上げ1割減で赤字になる上場企業が46月期19業種に。新型コロナで減収耐久力が落ち、コスト削減を迫られています。

陸空運や外食、19業種が黒字… https://t.co/W5oL2m8m7e",101,37,1307087920294232066,nikkei,Fri Sep 18 22:43:39 +0000 2020
2382,"各地で商品の購入に使われている、「ドコモ口座」悪用で引き出された銀行預金。警察は店舗の防犯カメラ映像などから購入者の身元特定を進めるほか、商品の取引や資金の流れを追い指示役らの摘発を目指します。

ドコモ口座不正出金、使途を重点… https://t.co/ukfwXooy7Z",64,41,1307082286161113090,nikkei,Fri Sep 18 22:21:16 +0000 2020
2383,"ホームセンター島忠の株式公開買い付け（TOB）をDCMホールディングスが検討。「ムサシ」のアークランドサカモトによるLIXILビバ完全子会社化に続くホームセンター再編の動きです。
https://t.co/7csXmKFI8d",116,57,1307075448640278530,nikkei,Fri Sep 18 21:54:05 +0000 2020
2384,"多くの著名人の葬儀で知られる青山葬儀所を、東京都が建て替え。現在の建物は1953年に建てられ、74年に改築されたものの老朽化が問題になっていました。2021年4月から施設の利用を休止します。
https://t.co/DddCH8bNOB",84,49,1307069244618792961,nikkei,Fri Sep 18 21:29:26 +0000 2020
2385,"「1割程度では改革にならない。海外では健全な競争原理を導入し、7割ほど下げた国もある」と武田良太総務相。菅義偉首相が携帯料金値下げの「具体的な結論」を指示しました。
https://t.co/8hiqpXriMH",584,169,1307064032466284544,nikkei,Fri Sep 18 21:08:44 +0000 2020
2386,"定年後は起業家に　支援制度を活用、老後のお金補う
https://t.co/2Uj81ZdPVO",69,18,1307057264029818884,nikkei,Fri Sep 18 20:41:50 +0000 2020
2387,"新型コロナ、米で再び感染増加の兆し　中西部など
https://t.co/awPccbQrK6",34,31,1307050482532261888,nikkei,Fri Sep 18 20:14:53 +0000 2020
2388,"NYダウ続落244ドル安　ハイテク株が下げ主導
https://t.co/JkeyjpaHew",44,23,1307050480988807170,nikkei,Fri Sep 18 20:14:53 +0000 2020
2389,"菅義偉内閣の支持率は74%と発足時では小泉純一郎内閣（80%）、鳩山由紀夫内閣（75%）に次ぐ高さ。理由は「人柄が信頼できる」が46%と、10%台だった安倍晋三内閣を大きく上回りました。
https://t.co/2bYBEpIhMi",151,39,1307043648618541058,nikkei,Fri Sep 18 19:47:44 +0000 2020
2390,"米でTikTokダウンロード急増　禁止前に駆け込み
https://t.co/OUdwaf2HR5",107,60,1307038910665699330,nikkei,Fri Sep 18 19:28:54 +0000 2020
2391,"菅政権がわかる　めざす改革や首相のひととなりとは
https://t.co/TgHwENaLCw",30,13,1307004421134405632,nikkei,Fri Sep 18 17:11:51 +0000 2020
2392,"外交・安保は「安倍人脈」で　首相、20日にもトランプ氏と電話協議
https://t.co/jwvaeL8hQz",64,27,1307004420207472641,nikkei,Fri Sep 18 17:11:51 +0000 2020
2393,"台湾の蔡総統、米国務次官・TSMC創業者らと会談
https://t.co/oRxcXU6V7U",136,42,1307004419121115136,nikkei,Fri Sep 18 17:11:51 +0000 2020
2394,"米中、南シナ海で応酬　「最終兵器」無力化狙う米軍
https://t.co/4VpqTII31S",52,35,1307004418076803072,nikkei,Fri Sep 18 17:11:50 +0000 2020
2395,"統治機構改革、「デジタル庁」を突破口に
https://t.co/hjsce8encm",24,9,1307004417065926656,nikkei,Fri Sep 18 17:11:50 +0000 2020
2396,"量子技術、世界がしのぎ
https://t.co/WoZ5R6rtDY",46,21,1307004415744684034,nikkei,Fri Sep 18 17:11:50 +0000 2020
2397,"新型コロナ死者数、新興国が8割　先進国と明暗
https://t.co/zNm9uAvB87",72,42,1306982051887771648,nikkei,Fri Sep 18 15:42:58 +0000 2020
2398,"ESG投資の「緑の濃さ」問う
https://t.co/lo2mkWEvSS",25,2,1306982050847629313,nikkei,Fri Sep 18 15:42:58 +0000 2020
2399,"中国軍の戦闘機12機、台湾海峡の中間線を越えて侵入
https://t.co/eCVbafhO7N",178,148,1306982049786425347,nikkei,Fri Sep 18 15:42:57 +0000 2020
2400,"ラニーニャ意識、農産物が高値　異常気象で収量減観測も
https://t.co/OrK8d4faNS",60,31,1306982048771354624,nikkei,Fri Sep 18 15:42:57 +0000 2020
2401,"ホンダ、20年越しの「開国」　北米で基幹部品を共通化
https://t.co/ANsMoMk2wE",50,17,1306982047609577472,nikkei,Fri Sep 18 15:42:57 +0000 2020
2402,"Tik Tokに売却交渉「猶予」、11月12日まで
https://t.co/BnWOM8CaPN",62,17,1306962909407277056,nikkei,Fri Sep 18 14:26:54 +0000 2020
2403,"携帯値下げ、菅政権動き急　大容量プラン焦点
https://t.co/TOkvkNsXx4",271,74,1306959119333515264,nikkei,Fri Sep 18 14:11:50 +0000 2020
2404,"NYダウ続落で始まる　景気敏感株に売り先行
https://t.co/UYqk4wXruM",50,23,1306956633998684166,nikkei,Fri Sep 18 14:01:58 +0000 2020
2405,"「オンライン診療恒久化へ、報酬見直しも」　厚労相
https://t.co/zi2iRJQEzX",272,103,1306954863029354496,nikkei,Fri Sep 18 13:54:56 +0000 2020
2406,"エヌビディアのアーム買収に頭を抱える中国(FT)
https://t.co/TmSmB8swnS",148,47,1306950306555543565,nikkei,Fri Sep 18 13:36:49 +0000 2020
2407,"「プレステの父」久多良木氏、AI新興のCEOに
https://t.co/7DiKOQWe74",357,198,1306946566465282048,nikkei,Fri Sep 18 13:21:57 +0000 2020
2408,"TikTok WeChat 20日からダウンロード禁止　米商務省発表
https://t.co/N5D4bjtxtf",484,328,1306942261914079232,nikkei,Fri Sep 18 13:04:51 +0000 2020
2409,"Go To トラベル、東京追加　消費7700億円押し上げ試算
https://t.co/0wAK3Q1vf8",216,88,1306938265400868865,nikkei,Fri Sep 18 12:48:58 +0000 2020
2410,"株「バーベル戦略」で備え 不安定相場に警戒
https://t.co/pSeja4721e",40,8,1306931452865474561,nikkei,Fri Sep 18 12:21:54 +0000 2020
2411,"TikTokとWeChatの提供を20日から停止　米商務省が発表
https://t.co/vCbimgxaqV",739,591,1306928662973874177,nikkei,Fri Sep 18 12:10:49 +0000 2020
2412,"「縦割り110番」投稿4000件超で一時停止　河野行革相
https://t.co/nfEzyt1dFl",209,37,1306924908153241603,nikkei,Fri Sep 18 11:55:54 +0000 2020
2413,"ドコモ口座不正出金、使途を重点捜査　組織的犯行か
https://t.co/fpwnFCbXcb",97,76,1306920387364577281,nikkei,Fri Sep 18 11:37:56 +0000 2020
2414,"中国、中小銀行に3兆円注入　インフラ債で公的資金
https://t.co/ZXhT0SGHly",47,25,1306910303796436993,nikkei,Fri Sep 18 10:57:52 +0000 2020
2415,"［社説］「新しい日常」に即した成長戦略を
https://t.co/Lpbl48kuFx",30,4,1306900733275467777,nikkei,Fri Sep 18 10:19:50 +0000 2020
2416,"DCM、島忠へTOB検討　日用品需要拡大にらむ
https://t.co/oXuN2W0VxB",153,66,1306899004513419264,nikkei,Fri Sep 18 10:12:58 +0000 2020
2417,"AIアナが読むニュース　夕方の4本
https://t.co/Fo3KtMpoib",11,3,1306893202209689600,nikkei,Fri Sep 18 09:49:54 +0000 2020
2418,"許八段が挑戦者に　囲碁王座戦、張九段下す
https://t.co/IBRoFcdUHA",23,6,1306890928506900480,nikkei,Fri Sep 18 09:40:52 +0000 2020
2419,"「三菱自『アイ・ミーブ』生産終了へ 世界初の量産EV」の英文記事をNikkei Asian Review @NAR に掲載しています。

 Mitsubishi Motors to stop making first mass… https://t.co/jqj05tjCHR",47,24,1306890032343592965,nikkei,Fri Sep 18 09:37:19 +0000 2020
2420,"フルモデルチェンジできず、航続距離を増やせず、コスト削減進まず…。世界初の量産電気自動車（EV）アイ・ミーブが生産終了へ。資金や開発力に乏しい企業の淘汰が始まりました。
#日経イブニングスクープ
https://t.co/sZzMD0aAfV",144,132,1306884429546225665,nikkei,Fri Sep 18 09:15:03 +0000 2020
2421,"衆院解散・総選挙の時期は「任期満了の来年秋まで急ぐ必要はない」58%。「できるだけ早く」と「今年末まで」を合計した「年内」は19%。日本経済新聞社とテレビ東京の世論調査です。
https://t.co/oHfRe5eGQQ",48,17,1306883168864284672,nikkei,Fri Sep 18 09:10:02 +0000 2020
2422,"三菱自「アイ・ミーブ」生産終了へ　世界初の量産EV
https://t.co/HlNTvfYYBi",163,131,1306880880124796928,nikkei,Fri Sep 18 09:00:57 +0000 2020
2423,"アーム買収のエヌビディア、AI半導体開発でIT大手と競争
https://t.co/tH4cyYlzbV",51,21,1306865019171168258,nikkei,Fri Sep 18 07:57:55 +0000 2020
2424,"プーチン氏にすがる独裁者の末路
https://t.co/hANEsJ3Pvs",30,9,1306850411366629376,nikkei,Fri Sep 18 06:59:52 +0000 2020
2425,"富士通、NEC…　旧電電ファミリー株に「菅トレード」
https://t.co/ASCe5EQFU2",93,28,1306841115459350530,nikkei,Fri Sep 18 06:22:56 +0000 2020
2426,"東京都で新たに220人感染　新型コロナ
https://t.co/fZq5kRNaTG",184,127,1306840098613334016,nikkei,Fri Sep 18 06:18:54 +0000 2020
2427,"ジャパンライフ、破綻直前まで勧誘　元会長ら逮捕
https://t.co/kWubdWRZsp",63,22,1306837859920261122,nikkei,Fri Sep 18 06:10:00 +0000 2020
2428,"PS5、「魔法の価格」で勝負　Xboxはクラウドに布石
https://t.co/O1aY3ucRQv",99,39,1306828279496679425,nikkei,Fri Sep 18 05:31:56 +0000 2020
2429,"大会再開の動き、国内外で　東京オリパラ開催に希望も
https://t.co/YTlxisZDWz",24,12,1306828278443851776,nikkei,Fri Sep 18 05:31:55 +0000 2020
2430,"Apple株は売らない　スタンフォード流投資の極意
https://t.co/70qf9UNIRk",61,15,1306813689530519554,nikkei,Fri Sep 18 04:33:57 +0000 2020
2431,"ワニもヘリウムで声高く　京大准教授らイグ・ノーベル賞
https://t.co/boUsItwygQ",441,159,1306809391685890048,nikkei,Fri Sep 18 04:16:52 +0000 2020
2432,"証拠改ざん事件10年　途上の検察改革、変わる捜査手法
https://t.co/HxYy3NUvOt",77,26,1306807369557393409,nikkei,Fri Sep 18 04:08:50 +0000 2020
2433,"ソフトバンクG、米携帯販社を売却　投資会社シフト加速
https://t.co/QdB4d5BvIa",84,38,1306803354413068290,nikkei,Fri Sep 18 03:52:53 +0000 2020
2434,"携帯料金下げ「1割程度では改革にならない」　総務相
https://t.co/azEWM752BH",574,232,1306802587534938112,nikkei,Fri Sep 18 03:49:50 +0000 2020
2435,"AIアナが読むニュース　昼の4本
https://t.co/SDfTl64UMK",10,4,1306799089015615488,nikkei,Fri Sep 18 03:35:56 +0000 2020
2436,"きょう9月18日昼の日経電子版トップ（https://t.co/qSy6kbZa0y）3本です。

総裁選支えた「菅グループ」　無派閥・非世襲の若手集う
https://t.co/R4ARjQSyLk

経産官僚に冬の予感　新… https://t.co/gZp2NYvShJ",15,9,1306798043249995780,nikkei,Fri Sep 18 03:31:47 +0000 2020
2437,"Go To トラベル、東京発着の予約開始　解禁延期なら補償
https://t.co/SgxxS4RtQY",139,76,1306796814071259136,nikkei,Fri Sep 18 03:26:54 +0000 2020
2438,東京発着旅行の予約開始　Go To、解禁延期なら補償 https://t.co/s42YnXpZaE,53,16,1306792114462904321,nikkei,Fri Sep 18 03:08:13 +0000 2020
2439,"ユニチカや東洋紡が食品包装フィルムで、人口増加が続く東南アジアを足場に海外開拓を強化しています。日本国内では脱プラスチックにつながる製品の開発も進めます。
https://t.co/iAxSKheD4o",68,14,1306791378383495168,nikkei,Fri Sep 18 03:05:18 +0000 2020
2440,"JR西日本の2021年春からの終電繰り上げで影響を受ける乗客人数は1日あたり1万5000人。最終新幹線の接続範囲も狭くなり、例えば在来線で姫路まで行くことができなくなります。
https://t.co/uXkioIeLGP",122,86,1306787812537233410,nikkei,Fri Sep 18 02:51:08 +0000 2020
2441,"非接触で再評価「見えないフィルム」　名画もくっきり
https://t.co/6hyyt5BJTa",77,28,1306785982851710978,nikkei,Fri Sep 18 02:43:51 +0000 2020
2442,"敗軍の大戸屋社長「結果は真摯に受け止める」
https://t.co/8cgL0N1ZQy",33,11,1306785981664768001,nikkei,Fri Sep 18 02:43:51 +0000 2020
2443,"職場の雑談が恋しい…　在宅勤務で「つながり係」任命
https://t.co/KnwO8zi8Cm",52,20,1306785980406472707,nikkei,Fri Sep 18 02:43:51 +0000 2020
2444,"減収に耐える力、空運など19業種「危険水域」　4~6月
https://t.co/TfFyIQrEAc",30,17,1306785979244650500,nikkei,Fri Sep 18 02:43:51 +0000 2020
2445,"「経産官僚たちの冬」の予感
https://t.co/pmC9qPLHdr",55,18,1306785977998938113,nikkei,Fri Sep 18 02:43:50 +0000 2020
2446,"空運、鉄道・バス、鉄鋼、自動車、外食など、19業種が1割減収で赤字になる危険水域に。新型コロナを受け企業の耐久力が落ちています。
https://t.co/Am0Iodml8a",73,33,1306784479118266369,nikkei,Fri Sep 18 02:37:53 +0000 2020
2447,「縦割り110番」意見殺到で一時中断　河野行革相https://t.co/sRDqVe3VZc,73,28,1306782764738510849,nikkei,Fri Sep 18 02:31:04 +0000 2020
2448,"2021年春に主要12路線で終電を最大30分繰り上げる計画を公表したJR西日本。利用者や飲食店、自治体などの反応をまとめました。
https://t.co/mmbzoB7t1q",75,55,1306781845225381890,nikkei,Fri Sep 18 02:27:25 +0000 2020
2449,"LINEペイ、口座連携の本人認証必須に　不正利用受け
https://t.co/EdiuGxnwNB",110,53,1306772408833986562,nikkei,Fri Sep 18 01:49:55 +0000 2020
2450,"消費者物価3カ月ぶり下落　8月、GoToで宿泊料下がる
https://t.co/GZ5R5e0rlM",37,21,1306772407634415618,nikkei,Fri Sep 18 01:49:55 +0000 2020
2451,"ソフトバンクG、英アーム売却決定も待ち受ける難路
https://t.co/RqaCHx0Z87",68,28,1306765342450937856,nikkei,Fri Sep 18 01:21:50 +0000 2020
2452,"りそなが「脱カウンター」表明
 https://t.co/UrUWtX0KyC",142,76,1306757093035307008,nikkei,Fri Sep 18 00:49:04 +0000 2020
2453,"コクヨが示すオフィス新常態　1人ブースやタッチレス
https://t.co/7MJ0CP4eLS",32,15,1306756544827023360,nikkei,Fri Sep 18 00:46:53 +0000 2020
2454,"VPNのパスワード狙う電話　メールより怖い手口
https://t.co/AndubMeOMc",37,25,1306756543820390401,nikkei,Fri Sep 18 00:46:53 +0000 2020
2455,IT基本法とは　デジタル国家の実現推進（きょうのことば） https://t.co/drh1IRdley,54,14,1306754920775856133,nikkei,Fri Sep 18 00:40:26 +0000 2020
2456,"日経平均、小幅反発で始まる　自動車株に買い戻し
https://t.co/B23rrMhdba",29,12,1306748738359103488,nikkei,Fri Sep 18 00:15:52 +0000 2020
2457,"けさ9月18日の日経電子版トップ（https://t.co/YCLEQfkAin）3本です。

菅内閣支持率74%、発足時歴代3位 「人柄」評価
https://t.co/Gc8RjSy9Rh

TikTok新会社、米企業が6… https://t.co/LhJ7JPNQ5m",40,21,1306747288866426880,nikkei,Fri Sep 18 00:10:06 +0000 2020
2458,"母が亡くなった後にきょうだいに勝手に引き出された預金、遺産とみなして分割できますか？改正された相続法に照らして、解説していきます。
https://t.co/kBjFir16d3",67,20,1306745559143907334,nikkei,Fri Sep 18 00:03:14 +0000 2020
2459,"子供にぴったり新Apple Watch　料金プランに苦心の跡
https://t.co/8gnqDT7WC3",39,19,1306740706363408384,nikkei,Thu Sep 17 23:43:57 +0000 2020
2460,"解散カードは「ご祝儀相場」の年内？予算成立後の来年３月？衆院議員の任期は来年10月まで。政治日程や想定されるシナリオを解説します。
https://t.co/Z1M7dY0Y7i",58,22,1306739773164449792,nikkei,Thu Sep 17 23:40:14 +0000 2020
2461,"「プレイステーション（PS）5」は普及の分岐点とされるマジックプライス399.99ドル（税別）に。「Xbox」も割安価格を打ち出しており巣ごもりゲーム需要の争奪戦が始まりました。
https://t.co/wkf14gkazy",155,67,1306737452883865602,nikkei,Thu Sep 17 23:31:01 +0000 2020
2462,"接触確認アプリ、障害疑いの問い合わせ数千件
https://t.co/E0K9kZ9xj5",55,36,1306733390725484544,nikkei,Thu Sep 17 23:14:52 +0000 2020
2463,"米ハイテク株安・円高が重荷に（先読み株式相場）
https://t.co/3wMjEEkifV",37,16,1306732629794852864,nikkei,Thu Sep 17 23:11:51 +0000 2020
2464,"シカゴ日経平均先物が小幅続落、90円安の2万3210円
https://t.co/10P6KYo52P",18,5,1306729516333703169,nikkei,Thu Sep 17 22:59:29 +0000 2020
2465,"1人用ブース、タッチレス…コクヨがオフィス新常態へ新たな事業展開を進めています。「オフィス事業の需要が3割なくなるなら新領域に振り分けることが大切」と黒田英邦社長。
https://t.co/SvudDTaTda",76,17,1306728152706822147,nikkei,Thu Sep 17 22:54:04 +0000 2020
2466,"新型コロナ感染者、世界で3000万人超え
https://t.co/94SGbQWs07",49,31,1306726360727973888,nikkei,Thu Sep 17 22:46:56 +0000 2020
2467,"スノーフレイク急落、IPOバブル懸念で不安定(NY特急便)
https://t.co/oL1qyPZ5pE",23,15,1306726359729729536,nikkei,Thu Sep 17 22:46:56 +0000 2020
2468,"ジャパンライフ元会長を逮捕　8千万円詐取容疑、警視庁など
https://t.co/LM2xCd2yrO",187,129,1306725083314941952,nikkei,Thu Sep 17 22:41:52 +0000 2020
2469,"東京駅前で進める「常盤橋プロジェクト」の街区名称を「TOKYO TORCH（トウキョウトーチ）」に。2027年度に完成予定の高さ390メートルの超高層ビルは「トーチタワー」。日本を明るくする「灯り」をイメージしています。
https://t.co/DzLTfeXhc5",226,79,1306724509244960770,nikkei,Thu Sep 17 22:39:35 +0000 2020
2470,"「国から100万円もらえる」「税理士がいるから大丈夫」。持続化給付金の不正受給の申請者を勧誘したうたい文句。愛知県警が摘発した事件は400人以上が関わり被害は４億円。簡素化した手続きの弱みが狙われました。
https://t.co/d54I5KkO0m",375,272,1306722208128135176,nikkei,Thu Sep 17 22:30:26 +0000 2020
2471,"「フロス（細かなバブル）が泡立ち始めているようにみえる」。スノーフレイクなど好調すぎるIPOに米株式市場は警戒感もあり神経質な値動きとなりました。投資家の心理は？
https://t.co/lgI3oTq5WK",32,10,1306719811079204870,nikkei,Thu Sep 17 22:20:55 +0000 2020
2472,"政府は2021年秋までに「デジタル庁」を新設する方針です。デジタル庁とはどんな組織なのでしょうか。
9月18日、日本経済新聞朝刊のポイントをお届けします。
#朝刊1面を読もう
https://t.co/ZQME2H8ZLH",94,50,1306717078787969025,nikkei,Thu Sep 17 22:10:03 +0000 2020
2473,"パソナ本社機能移転、働き方のニューノーマルになるか
https://t.co/5V4KXHqWtp",172,52,1306706235694051328,nikkei,Thu Sep 17 21:26:58 +0000 2020
2474,"TikTok新会社、米企業が6割超出資で調整か　米報道
https://t.co/2nGagXOHZn",41,19,1306704967999172614,nikkei,Thu Sep 17 21:21:56 +0000 2020
2475,"総裁選支えた「菅グループ」 無派閥・非世襲 若手集う
https://t.co/gDMi2FJtF1",81,27,1306692863124594688,nikkei,Thu Sep 17 20:33:50 +0000 2020
2476,"NYダウ反落、130ドル安　主力ハイテク株に売り
https://t.co/NOdGx4MfQF",83,45,1306691124543647744,nikkei,Thu Sep 17 20:26:55 +0000 2020
2477,"ジャパンライフ元会長ら逮捕へ　詐欺容疑、被害1800億円
https://t.co/3sCjyp3Wh4",144,115,1306687588606984192,nikkei,Thu Sep 17 20:12:52 +0000 2020
2478,"米国防長官「国防費はGDP比2%以上に」、同盟国に要請
https://t.co/7zuvVl93PN",111,62,1306677789416779776,nikkei,Thu Sep 17 19:33:56 +0000 2020
2479,"米モデルナ、ワクチン有効性は11月に判明　想定より時間
https://t.co/4Djs4A6zje",46,33,1306677788171067392,nikkei,Thu Sep 17 19:33:56 +0000 2020
2480,"野村総研、DXの追い風つかむ　付加価値5年で3割増
https://t.co/jYIswGwNSd",78,26,1306640302199828480,nikkei,Thu Sep 17 17:04:58 +0000 2020
2481,"規制改革で成長軌道へ　「幻の3%」を取り戻せ
https://t.co/54OE9LQb1j",39,14,1306640301121912832,nikkei,Thu Sep 17 17:04:58 +0000 2020
2482,"デジタル庁、21年に設置　トップに民間人検討
https://t.co/8H2K7XlytG",777,421,1306640299926548481,nikkei,Thu Sep 17 17:04:58 +0000 2020
2483,"米バイデン氏、英の離脱協定修正をけん制　FTAに影響も
https://t.co/wj2zLnveIL",26,14,1306628966598361088,nikkei,Thu Sep 17 16:19:56 +0000 2020
2484,"「何のための開示なのか」　ESGに頭抱える企業
https://t.co/8s2C8PJWXP",37,10,1306628965663035393,nikkei,Thu Sep 17 16:19:56 +0000 2020
2485,"プロスポーツ、5割入場に慎重　イベント制限19日緩和
https://t.co/7A52YiaQB8",31,17,1306628964648017921,nikkei,Thu Sep 17 16:19:55 +0000 2020
2486,"韓国法相にまた「身びいき」疑惑　文政権　かすむ「正義」
https://t.co/TLKLEmpptL",47,15,1306628963695915008,nikkei,Thu Sep 17 16:19:55 +0000 2020
2487,"日本ペイントの「金融力」　三菱出身の田中社長が主導　NIKKEI Financialから
https://t.co/UuzhfyZAOS",39,6,1306628962773204992,nikkei,Thu Sep 17 16:19:55 +0000 2020
2488,"菅首相、解散カードいつ行使？　任期にらみ求心力
https://t.co/Nn0ES5Prct",37,15,1306628961670033409,nikkei,Thu Sep 17 16:19:55 +0000 2020
2489,"本人確認の手続き突破、SBI証券で顧客資金流出
https://t.co/iN0oQdJEY2",130,110,1306628960470536192,nikkei,Thu Sep 17 16:19:54 +0000 2020
2490,"NYダウ反落で始まる　一時300ドル超安、ハイテク株に売り
https://t.co/u8y05dQJkp",64,24,1306597491068956673,nikkei,Thu Sep 17 14:14:51 +0000 2020
2491,"菅内閣支持率74%、発足時歴代3位　「人柄」を評価
https://t.co/GQlgaE6Ce0",1989,954,1306593992713277454,nikkei,Thu Sep 17 14:00:57 +0000 2020
2492,"TikTok攻防、対中強硬派が反発　トランプ氏の判断焦点
https://t.co/vLlE1OdDyS",29,12,1306566532596547586,nikkei,Thu Sep 17 12:11:50 +0000 2020
2493,"河野行革相、「縦割り110番」設置　自身のHPに
https://t.co/nonP1ZkYuy",251,55,1306564301109383169,nikkei,Thu Sep 17 12:02:58 +0000 2020
2494,"ユニクロ、リサイクルダウン発売　羽毛を再利用
https://t.co/gTGH3j4boP",117,31,1306563033242595331,nikkei,Thu Sep 17 11:57:56 +0000 2020
2495,"お酒は免疫力にも響く　肝機能低下が招くリスクは？
https://t.co/eZd90b2nrg",147,72,1306558980387299329,nikkei,Thu Sep 17 11:41:50 +0000 2020
2496,"菅内閣始動　デジタル・行革…担当閣僚と面会し指示
https://t.co/LexhJzNf4A",72,12,1306558979347156997,nikkei,Thu Sep 17 11:41:50 +0000 2020
2497,"音楽配信サービス「Amazon Music」が独自音声番組を配信します。音楽配信は競争が激しいため、ウィル・スミス氏など著名人が司会を務める独自番組を配信し、顧客獲得を目指します。
https://t.co/WQ4C39bSwf",52,30,1306558633417863169,nikkei,Thu Sep 17 11:40:27 +0000 2020
2498,"巨大ITの反競争行為「厳正に対処」、古谷公取委員長
https://t.co/KbPZrE3YK3",81,22,1306557251579068416,nikkei,Thu Sep 17 11:34:58 +0000 2020
2499,"運転免許証デジタル化　警察庁、年内に工程表作成
https://t.co/snthk06LGV",1331,646,1306554977666490375,nikkei,Thu Sep 17 11:25:55 +0000 2020
2500,"不妊治療の助成増額、厚労相　PCR・抗原検査拡充も
https://t.co/WXKkMLV8Up",90,33,1306554976487890944,nikkei,Thu Sep 17 11:25:55 +0000 2020
2501,"ノーベル賞のパロディー「イグ・ノーベル賞」が18日午前（日本時間）に発表されます。5歳唾液、わさび警報など日本は受賞大国。その内容を振り返ります。
https://t.co/vxFvLdgPHU",174,63,1306552736348098562,nikkei,Thu Sep 17 11:17:01 +0000 2020
2502,"中学受験で割れる「オンライン入試」　東京都内は自粛
https://t.co/Koo6lvSSfu",35,15,1306545392549412864,nikkei,Thu Sep 17 10:47:50 +0000 2020
2503,"無印良品、ユニクロ　アイロン要らずのビジネスシャツ
https://t.co/mM4zmH7E8V",588,129,1306540647877206016,nikkei,Thu Sep 17 10:28:59 +0000 2020
2504,"いろいろ怖くて産めません　出産したくてもお金が不安
https://t.co/OxKv0SVX3T",130,46,1306537106987122688,nikkei,Thu Sep 17 10:14:55 +0000 2020
2505,"［社説］感染実態踏まえたコロナ対策急げ
https://t.co/JYUN64adX5",36,4,1306534601989353474,nikkei,Thu Sep 17 10:04:58 +0000 2020
2506,"抗原検査「鼻の入り口」の粘膜で可能に　HUが申請へ
https://t.co/0iUlb3By4r",95,38,1306532832571846657,nikkei,Thu Sep 17 09:57:56 +0000 2020
2507,"三菱地所、日本最高層のビル「トーチタワー」と命名
https://t.co/N3dwELLkEk",226,88,1306530046799015937,nikkei,Thu Sep 17 09:46:51 +0000 2020
2508,"米スノーフレイク、時価総額7兆円に　ITの変化映す
https://t.co/ULmbnKHAK2",57,11,1306528305588310018,nikkei,Thu Sep 17 09:39:56 +0000 2020
2509,"AIアナが読むニュース　夕方の4本
https://t.co/MbGilhF2Y7",11,3,1306528043804975104,nikkei,Thu Sep 17 09:38:54 +0000 2020
2510,"香港の投資ファンドPAGが日本の不動産に最大約8400億円投資へ。日本は米欧に比べ新型コロナの不動産市場への打撃が限られ、海外マネーによる投資が活発です。
#日経イブニングスクープ
https://t.co/8f2BYmeiUc",108,44,1306525816642248705,nikkei,Thu Sep 17 09:30:03 +0000 2020
2511,"JR西日本、来春12路線で終電前倒し　大阪→京都午前0時
https://t.co/9f7wVTPHGu",82,52,1306525276222795776,nikkei,Thu Sep 17 09:27:54 +0000 2020
