Unnamed: 0,text,like,retweet,id,user,created_at
1436,"政府は来年にも、マイナンバーカードと預貯金口座を連動させられるようにします。国民にとってどんな利点があるのでしょうか。
9月24日、日本経済新聞朝刊のポイントをお届けします。
#朝刊1面を読もう
https://t.co/23EGOx2xBL",183,104,1308891399887171586,nikkei,Wed Sep 23 22:10:02 +0000 2020
1439,"JRに続き、最終電車繰り上げの動きが大手私鉄にも。西武鉄道が都心から終着駅への終電到着時刻を2030分早める方向で検討。在宅勤務の拡大や飲み会の減少が背景にあります。
https://t.co/8wi2tRmE0Q",450,357,1308885121697751040,nikkei,Wed Sep 23 21:45:05 +0000 2020
1440,"ニューヨークの繁華街にある高級ホテル「ヒルトン・タイムズスクエア」が事業継続を断念し、10月に閉鎖。新型コロナで激減した観光客の回復が見込めず、一時帰休となっていた従業員200人は解雇される見通しです。
#新型コロナ… https://t.co/zxdxVmW3IW",227,149,1308881817022410752,nikkei,Wed Sep 23 21:31:57 +0000 2020
1442,"日本政府は2021年にも個人のマイナンバーと預貯金口座を連動させ、給付手続きなどをマイナンバーカードだけで迅速にできるようにします。義務化はせず選択制にする見通しです。
https://t.co/yS36xYUewJ",1089,673,1308876639422623744,nikkei,Wed Sep 23 21:11:23 +0000 2020
1443,"米加州、35年にガソリン車の新規販売を禁止へ
https://t.co/lkRlnSxTI4",557,366,1308873250810793987,nikkei,Wed Sep 23 20:57:55 +0000 2020
1444,"中国の著名な企業家で、習近平指導部をくり返し批判してきた任志強氏に収賄罪などで懲役18年、罰金420万元（約6400万円）の判決。中国共産党内では「予想以上の厳罰だった」との声が出ています。
https://t.co/gzvEKDmcvS",153,118,1308866523910541315,nikkei,Wed Sep 23 20:31:11 +0000 2020
1446,"「中国の覇権認めず」、米国務長官が警告
https://t.co/FyuQYkytpo",403,155,1308863684773638146,nikkei,Wed Sep 23 20:19:54 +0000 2020
1448,"JR東、駅ナカ個室オフィス　テレワーク用1000カ所へ
https://t.co/xisRZ8iFCS",470,240,1308813867728793601,nikkei,Wed Sep 23 17:01:57 +0000 2020
1457,"マイナンバー、来年に口座と連動　政府がデジタル化推進
https://t.co/QVD0nKaSrr",867,499,1308813344808157185,nikkei,Wed Sep 23 16:59:52 +0000 2020
1459,"米J&amp;Jがワクチン最終治験　6万人対象、21年供給目標
https://t.co/SKB7iNQI91",283,149,1308774364909727744,nikkei,Wed Sep 23 14:24:59 +0000 2020
1461,"都心に勤めながら郊外や地方に移住し、テレワーク主体の暮らしに。共働き夫婦がそれぞれ自分の部屋を持ち、住居にかかる費用は半分以下に。そんな生活を選ぶ人も出てきています。
https://t.co/PP93JfE8yR",374,128,1308766971949973505,nikkei,Wed Sep 23 13:55:36 +0000 2020
1462,"浜松市7区の数を減らし効率化する行政区再編の是非を協議する市議会の特別委員会で、過半数が賛同。今後は全議員の採決で再編が必要との結論が出れば、区割りの議論に移ります。

浜松市の行政区再編、特別委で必要と結論　実現に前進… https://t.co/NLBpaIVyUi",320,310,1308758747494395904,nikkei,Wed Sep 23 13:22:55 +0000 2020
1464,"東芝の株主総会で議決権行使の集計を受託した三井住友信託銀行が適切に事務処理せず、一部の株主の意見が反映されず。同様の不適切な処理は受託した約1000社に上ります。
https://t.co/kDq7LmvpuX",594,499,1308753110949605377,nikkei,Wed Sep 23 13:00:31 +0000 2020
1465,"コロナで「未経験OK」求人減　人材市場、求ム即戦力
https://t.co/tV8rUIgmac",276,143,1308749940521271298,nikkei,Wed Sep 23 12:47:55 +0000 2020
1470,"三井住友信託、議決権集計に誤り　1000社で疑義
https://t.co/spt957ciQN",312,201,1308731798772494337,nikkei,Wed Sep 23 11:35:50 +0000 2020
1472,"「企業に育成する余裕がなくなっている」。人材市場で「未経験OK」の求人案件が減少。転職サイトでは未経験者歓迎の比率が、コロナ拡大前の8割から直近5割まで下がりました。#新型コロナ #COVID19

コロナで「未経験OK」求人減… https://t.co/HTolaYEmqp",191,126,1308730065954451462,nikkei,Wed Sep 23 11:28:57 +0000 2020
1473,"アメリカのグリルレストラン「Sizzler（シズラー）」が米連邦破産法11条の適用を申請し経営破綻。日本で10店舗を展開するロイヤルHDは「オーストラリア企業とのフランチャイズ契約のため影響はない」としています。
https://t.co/XEYDmho0LN",1090,1488,1308716436337106944,nikkei,Wed Sep 23 10:34:47 +0000 2020
1475,"米レストラン「シズラー」経営破綻　国内の影響「ない」
https://t.co/7jmP8WOUNV",268,218,1308713424747024384,nikkei,Wed Sep 23 10:22:49 +0000 2020
1492,"富士フイルム、10月にもアビガン承認申請
https://t.co/gPi1qY2uWr",354,144,1308618041970753538,nikkei,Wed Sep 23 04:03:48 +0000 2020
1500,"日本政府が10月にも全世界からの新規入国受け入れを一部再開する方向。3カ月以上の中長期滞在する在留資格取得者が対象で、新型コロナ感染状況を見極めて最終判断します。
#新型コロナ #COVID19
https://t.co/J5RPFczgtJ",444,576,1308594400147144705,nikkei,Wed Sep 23 02:29:52 +0000 2020
1507,"テスラ、EV用セル内製化　3年後に260万円の新型車
https://t.co/kP1OjowhwP",316,144,1308585618952220672,nikkei,Wed Sep 23 01:54:58 +0000 2020
1517,"神奈川県「湘南西部」などが2026年には一気に「過疎地レベル」に。医師の高齢化も進む「老老医療」の時代、今後は大都市圏でも過疎地並みに医師の不足感が強まっていく現実をデータで探ります。

迫る「老老医療」の危機　回らぬ現場、IT… https://t.co/9rSYI8Ag54",264,128,1308536045294804992,nikkei,Tue Sep 22 22:37:59 +0000 2020
1527,"新型コロナ、世界で再拡大　欧州では規制強化も
https://t.co/6TtgEBzlJa",150,113,1308499519823163393,nikkei,Tue Sep 22 20:12:50 +0000 2020
1533,"エーザイ、認知症薬22年度に申請へ　脳神経の減少抑制
https://t.co/shynwja9Cm",433,152,1308442166142726146,nikkei,Tue Sep 22 16:24:56 +0000 2020
1538,"米コロナ死者、20万人超える　世界でも100万人に迫る
https://t.co/Xb0BE9GE4Y",617,668,1308434347800707072,nikkei,Tue Sep 22 15:53:52 +0000 2020
1543,"下院630 →400議席、上院315→200議席に。国会議員定数を約3分の1削減する是非を問うイタリアの国民投票は約7割が賛成し可決。年間1億ユーロ（約120億円）の経費削減を見込みます。
https://t.co/yzrHeCcyWx",1123,371,1308412501898547200,nikkei,Tue Sep 22 14:27:04 +0000 2020
1546,"ドイツ銀行、国内店舗2割閉鎖　収益改善へ追加リストラ
https://t.co/cvM1IHLXAD",272,146,1308403665968017408,nikkei,Tue Sep 22 13:51:57 +0000 2020
1548,"コロナ感染、欧州で再拡大　スペイン首都は外出制限
https://t.co/0eIDla7cQd",164,133,1308392093396512768,nikkei,Tue Sep 22 13:05:58 +0000 2020
1550,"全国の税務署や国税局が訪問税務調査を10月から再開します。新型コロナによる中止が続くと税逃れの放置につながるうえ、所得税の確定申告受け付けへの備えも必要なことが背景にあります。
#新型コロナ #COVID19
https://t.co/VhwN4TniZM",255,166,1308387654363422720,nikkei,Tue Sep 22 12:48:20 +0000 2020
1553,"イタリア、国会議員3分の1削減へ　国民投票で可決

（※見出しに不備があったため、修正して再投稿しました）
https://t.co/w6x4JRN1hR",966,335,1308373923965423617,nikkei,Tue Sep 22 11:53:46 +0000 2020
1557,"エアバスが水素を燃料とした航空機を2035年までに商用化。水素は同じエネルギーを出すのに3分の1の重さで済む一方、4倍のスペースを取るため従来の航空機とは大きく異なる設計が必要になります。
https://t.co/wt3EWrjB4a",764,305,1308355626624524288,nikkei,Tue Sep 22 10:41:04 +0000 2020
1560,台風12号、東日本上陸の恐れ　前線活発化で大雨に https://t.co/Uy3X7mUvCV,192,162,1308339685278789632,nikkei,Tue Sep 22 09:37:43 +0000 2020
1561,"習近平指導部を批判の企業家、懲役18年　収賄罪などで
https://t.co/CUlMvdh9dd",179,102,1308336705049563136,nikkei,Tue Sep 22 09:25:52 +0000 2020
1563,"コロナで中止の訪問税務調査、国税が10月から再開
https://t.co/fWGGOsKvOB",223,126,1308322892707364865,nikkei,Tue Sep 22 08:30:59 +0000 2020
1564,"リンゴを赤くする着色管理は「労力の7割を費やす」負担の重い工程。「シナノゴールド」など黄色品種の作付けが増えている背景には、農家の高齢化や離農増加があります。【2020年 読まれた記事】
https://t.co/eaCqvlcUtE",492,239,1308309123298209792,nikkei,Tue Sep 22 07:36:16 +0000 2020
1565,元TOKIO山口達也容疑者を逮捕　酒気帯び運転の疑いhttps://t.co/Q3WHQ0H8D5,423,177,1308301417577209856,nikkei,Tue Sep 22 07:05:39 +0000 2020
1567,"日本の国連常任理事国入りに意欲　茂木外相ビデオ演説
https://t.co/xqpVGVHtma",558,122,1308297734282080256,nikkei,Tue Sep 22 06:51:01 +0000 2020
1568,"エアバス、水素燃料の航空機を商用化　2035年までに
https://t.co/pVaiVWUv5X",442,147,1308297732528861191,nikkei,Tue Sep 22 06:51:01 +0000 2020
1579,"台風12号が発生、日本へ　前線押し上げ大雨の恐れ
https://t.co/8EGh42IdlX",252,261,1308218445595459584,nikkei,Tue Sep 22 01:35:57 +0000 2020
1580,"「個人向けの宅配便は好調だが、商業貨物が振るわない」「荷物はあっても運転手が足りずに運べない日が間違いなく来る」。トラック物流について福山通運の社長に聞きました。
#新型コロナ #COVID19
https://t.co/sy9Ivre51Z",312,140,1308215882703925250,nikkei,Tue Sep 22 01:25:46 +0000 2020
1586,"巨大な風船で荷重を支える新構造の橋。作業者が6人いれば上部構造の施工が1日で済む短工期と軽さを実現。災害時に仮橋を架けるまでの応急復旧橋としての利用を見込みます。
https://t.co/WTfBG0qaly",400,154,1308189543363833856,nikkei,Mon Sep 21 23:41:06 +0000 2020
1587,"スタバが新型店　JINSと組み「働く人の集中スペース」
https://t.co/WGQrhYXGlD",658,155,1308181697955913729,nikkei,Mon Sep 21 23:09:56 +0000 2020
1588,"日本航空（JAL）などが出資するジェットスター・ジャパンが、パイロットや客室乗務員を対象に希望退職を募集。一時帰休の延長や長期の無給休暇取得、配置転換も提示しています。
https://t.co/zfCcnyKPOf",294,170,1308178061054169088,nikkei,Mon Sep 21 22:55:29 +0000 2020
1590,"巣ごもりでインスタントコーヒーの消費が増え、原料のロブスタ種が1年半ぶりの高値に。一方、レギュラーコーヒー用のアラビカ種はカフェ休業などが響き上昇が鈍くなっています。

コーヒー、インスタントが存在感　巣ごもり消費で相場高… https://t.co/MX2qHaY6yo",371,238,1308166089730330625,nikkei,Mon Sep 21 22:07:54 +0000 2020
1594,"新型コロナ感染者が7日ごとに倍増しており、この状況を放置すれば入院者数と死者数の上昇につながる。10月中旬に1日あたりの新規感染者が5万人に達する。イギリス政府の首席科学顧問らが警告しました。
#新型コロナ #COVID19
https://t.co/UQystMJu4w",633,753,1308142245816815616,nikkei,Mon Sep 21 20:33:10 +0000 2020
1595,"NYダウ500ドル強下落　コロナ感染の再拡大懸念で
https://t.co/FaguW4REJF",206,135,1308138679664177152,nikkei,Mon Sep 21 20:18:59 +0000 2020
1608,"Microsoft、「Fallout」のゲーム会社を7800億円で買収
https://t.co/GB9QMVECcc",3514,3880,1308082273158266880,nikkei,Mon Sep 21 16:34:51 +0000 2020
1609,"英、第2波「1日5万人感染も」　規制再強化へ
https://t.co/YDEqn5XrGi",268,247,1308064938330529794,nikkei,Mon Sep 21 15:25:58 +0000 2020
1613,"「マイクロソフト自身もMicrosoft365（旧称Office365）のInternetExplorer（IE）対応終了を決めたということは……」。IEを利用する企業の対応策を考えます。
https://t.co/Rpl1Hj2new",683,401,1308034096799649792,nikkei,Mon Sep 21 13:23:25 +0000 2020
1620,"生保営業職、3カ月で3000人増　コロナ離職者の受け皿に
https://t.co/idVEH3jY70",456,201,1308018171010576384,nikkei,Mon Sep 21 12:20:08 +0000 2020
1622,"「（逮捕の）報道を見て怖くなった。警察に事情を話してお金を返したい」。新型コロナ対策で国が個人事業主らに支給する「持続化給付金」の不正受給が横行。摘発を受け、中小企業庁に相談が相次いでいます。
https://t.co/qIfoldJCRo",384,284,1308010822690582528,nikkei,Mon Sep 21 11:50:56 +0000 2020
1647,"植物肉・ビーガン食、普及に勢い　日本企業も追随
https://t.co/P59NcPrrSm",386,141,1307872904198062080,nikkei,Mon Sep 21 02:42:54 +0000 2020
1656,"任天堂、携帯・据え置き「2軸」に幕　3DS生産終了
https://t.co/oaMIKfS2mh",234,152,1307824603163623424,nikkei,Sun Sep 20 23:30:58 +0000 2020
1662,"オーナーの平均年収は5年で190万円減り、約2割は債務超過に。休暇は月平均1.8日。「本部の都合を店舗に押しつける時代は終わった」。変化を迫られるコンビニの今を追います。
https://t.co/eoDjz1HUGZ",837,462,1307794254983565315,nikkei,Sun Sep 20 21:30:22 +0000 2020
1664,"富士フイルムHDが「アビガン」の製造販売を近く厚生労働省に申請。「レムデシビル」「デキサメタゾン」に続く新型コロナ治療薬で、日本の製薬会社の開発薬としては初めてです。
#新型コロナ #COVID19
https://t.co/faeHJQEpsY",481,176,1307779582850891777,nikkei,Sun Sep 20 20:32:04 +0000 2020
1670,"世界のオフィス一変　郊外に別拠点・「自由席」禁止
https://t.co/HX0JbCh4wv",357,189,1307726452930953216,nikkei,Sun Sep 20 17:00:57 +0000 2020
1672,"防衛予算、過去最大の5.4兆円超　21年度概算要求
https://t.co/2pLPEGkpB2",457,279,1307719140770066434,nikkei,Sun Sep 20 16:31:54 +0000 2020
1676,"ルマン24時間、トヨタが3連覇　中嶋一貴の8号車
https://t.co/zTGcnjCX6B",702,248,1307678133185724416,nikkei,Sun Sep 20 13:48:57 +0000 2020
1685,"レオパレス21が1000人、ファミリーマート800人、シチズン時計750人、ノーリツ600人……。上場企業が募集する早期・希望退職者の人数が2020年の累計で1万人を超えました。前年を1カ月上回るペースです。
https://t.co/eVrxlypuhB",921,718,1307656432284831744,nikkei,Sun Sep 20 12:22:43 +0000 2020
1692,"同じパスワードを流用していた顧客が狙われたSBI証券の資金流出。免許証やパスポートが偽造され、本人確認が突破された可能性。金融ネットサービスをめぐるリスクを探ります。

本人確認の手続き突破　SBI証券で顧客資金流出… https://t.co/8txaN7Z7Gx",251,164,1307641538449674240,nikkei,Sun Sep 20 11:23:32 +0000 2020
1693,"富士フイルム「アビガン」製造販売申請へ　年内承認も
https://t.co/xQrLvRRJRU",919,447,1307639881204523009,nikkei,Sun Sep 20 11:16:57 +0000 2020
1696,"本人確認の手続き突破　SBI証券で顧客資金流出
https://t.co/VYvqRtpXZM",223,153,1307635623105359873,nikkei,Sun Sep 20 11:00:01 +0000 2020
1705,"65歳以上は3617万人、人口の28.7%で最多　総務省推計
https://t.co/QMYZWEWCop",527,307,1307596345226616832,nikkei,Sun Sep 20 08:23:57 +0000 2020
1726,"オラクル、TikTokとの提携発表　ウォルマートと2割出資
https://t.co/lFLnZZQ4ri",253,161,1307474519175565315,nikkei,Sun Sep 20 00:19:51 +0000 2020
1753,"偽SMSが突く恐ろしい仕様　慣れた人ほどだまされる
https://t.co/wELLsmEFmJ",600,388,1307295887736045569,nikkei,Sat Sep 19 12:30:02 +0000 2020
1755,"「詐欺や強盗の前兆となる『アポ電』の可能性もある。本当の調査は預貯金や口座番号を尋ねない」。国勢調査を装って年収や貯金額を聞き出そうとする虚偽の訪問や電話に、消費者庁が注意を呼び掛けています。
https://t.co/fhqb1IHgn4",195,212,1307294422695108608,nikkei,Sat Sep 19 12:24:13 +0000 2020
1769,"台湾・李登輝元総統の告別式の時間帯を狙った行為。中国の戦闘機など異例の多さとなる計19機が、台湾海峡の中間線を越えたり防空識別圏に入ったりする飛行を繰り返しました。
https://t.co/MUdJcs1bGP",166,148,1307271490610528268,nikkei,Sat Sep 19 10:53:05 +0000 2020
1780,"中国軍機19機、台湾海峡周辺で威圧的飛行繰り返す
https://t.co/94rcPgRTW8",169,121,1307228895737909249,nikkei,Sat Sep 19 08:03:50 +0000 2020
1785,"在宅勤務の経験者、9割が継続希望　通勤ストレス軽く
https://t.co/orDL4gD4uN",1111,479,1307208800118554625,nikkei,Sat Sep 19 06:43:59 +0000 2020
1786,"羽田に戻るにぎわい　4連休初日、ANAはほぼ満席
https://t.co/Ru5fAGdjDv",558,284,1307208798881214466,nikkei,Sat Sep 19 06:43:59 +0000 2020
1804,"地域・民族間での新型コロナ重症患者の発生率の違いは遺伝子によるものではなく、個人の病歴や年齢、環境、社会格差の要因が大きいと結論。北海道大学とハーバード大学の共同研究結果です。
https://t.co/VLGsINErWj",307,142,1307112890898567169,nikkei,Sat Sep 19 00:22:52 +0000 2020
1812,"「1割程度では改革にならない。海外では健全な競争原理を導入し、7割ほど下げた国もある」と武田良太総務相。菅義偉首相が携帯料金値下げの「具体的な結論」を指示しました。
https://t.co/8hiqpXriMH",584,169,1307064032466284544,nikkei,Fri Sep 18 21:08:44 +0000 2020
1826,"中国軍の戦闘機12機、台湾海峡の中間線を越えて侵入
https://t.co/eCVbafhO7N",177,149,1306982049786425347,nikkei,Fri Sep 18 15:42:57 +0000 2020
1832,"「オンライン診療恒久化へ、報酬見直しも」　厚労相
https://t.co/zi2iRJQEzX",271,103,1306954863029354496,nikkei,Fri Sep 18 13:54:56 +0000 2020
1834,"「プレステの父」久多良木氏、AI新興のCEOに
https://t.co/7DiKOQWe74",358,199,1306946566465282048,nikkei,Fri Sep 18 13:21:57 +0000 2020
1835,"TikTok WeChat 20日からダウンロード禁止　米商務省発表
https://t.co/N5D4bjtxtf",484,328,1306942261914079232,nikkei,Fri Sep 18 13:04:51 +0000 2020
1838,"TikTokとWeChatの提供を20日から停止　米商務省が発表
https://t.co/vCbimgxaqV",740,592,1306928662973874177,nikkei,Fri Sep 18 12:10:49 +0000 2020
1847,"フルモデルチェンジできず、航続距離を増やせず、コスト削減進まず…。世界初の量産電気自動車（EV）アイ・ミーブが生産終了へ。資金や開発力に乏しい企業の淘汰が始まりました。
#日経イブニングスクープ
https://t.co/sZzMD0aAfV",143,132,1306884429546225665,nikkei,Fri Sep 18 09:15:03 +0000 2020
1849,"三菱自「アイ・ミーブ」生産終了へ　世界初の量産EV
https://t.co/HlNTvfYYBi",163,131,1306880880124796928,nikkei,Fri Sep 18 09:00:57 +0000 2020
1853,"東京都で新たに220人感染　新型コロナ
https://t.co/fZq5kRNaTG",184,127,1306840098613334016,nikkei,Fri Sep 18 06:18:54 +0000 2020
1858,"ワニもヘリウムで声高く　京大准教授らイグ・ノーベル賞
https://t.co/boUsItwygQ",442,159,1306809391685890048,nikkei,Fri Sep 18 04:16:52 +0000 2020
1861,"携帯料金下げ「1割程度では改革にならない」　総務相
https://t.co/azEWM752BH",576,232,1306802587534938112,nikkei,Fri Sep 18 03:49:50 +0000 2020
1895,"ジャパンライフ元会長を逮捕　8千万円詐取容疑、警視庁など
https://t.co/LM2xCd2yrO",187,129,1306725083314941952,nikkei,Thu Sep 17 22:41:52 +0000 2020
1897,"「国から100万円もらえる」「税理士がいるから大丈夫」。持続化給付金の不正受給の申請者を勧誘したうたい文句。愛知県警が摘発した事件は400人以上が関わり被害は４億円。簡素化した手続きの弱みが狙われました。
https://t.co/d54I5KkO0m",377,272,1306722208128135176,nikkei,Thu Sep 17 22:30:26 +0000 2020
1904,"ジャパンライフ元会長ら逮捕へ　詐欺容疑、被害1800億円
https://t.co/3sCjyp3Wh4",145,115,1306687588606984192,nikkei,Thu Sep 17 20:12:52 +0000 2020
1909,"デジタル庁、21年に設置　トップに民間人検討
https://t.co/8H2K7XlytG",777,422,1306640299926548481,nikkei,Thu Sep 17 17:04:58 +0000 2020
1916,"本人確認の手続き突破、SBI証券で顧客資金流出
https://t.co/iN0oQdJEY2",130,110,1306628960470536192,nikkei,Thu Sep 17 16:19:54 +0000 2020
1918,"菅内閣支持率74%、発足時歴代3位　「人柄」を評価
https://t.co/GQlgaE6Ce0",1991,957,1306593992713277454,nikkei,Thu Sep 17 14:00:57 +0000 2020
1926,"運転免許証デジタル化　警察庁、年内に工程表作成
https://t.co/snthk06LGV",1335,645,1306554977666490375,nikkei,Thu Sep 17 11:25:55 +0000 2020
1930,"無印良品、ユニクロ　アイロン要らずのビジネスシャツ
https://t.co/mM4zmH7E8V",591,129,1306540647877206016,nikkei,Thu Sep 17 10:28:59 +0000 2020
1940,"香港ファンドPAG、日本の不動産に最大8000億円投資
https://t.co/uWpEluiS5I",326,146,1306518498386964480,nikkei,Thu Sep 17 09:00:58 +0000 2020
1942,"TDL、「美女と野獣」などの新エリア28日開業
https://t.co/8xrC03kyjR",543,169,1306496859859345410,nikkei,Thu Sep 17 07:34:59 +0000 2020
1950,"運転免許デジタル化推進　国家公安委員長「首相の指示」
https://t.co/QhkD9lpcZC",307,121,1306470675423453184,nikkei,Thu Sep 17 05:50:56 +0000 2020
1952,"SBI証券に報告命令　金融庁、顧客資金流出で
https://t.co/QxeW6aXWe5",291,107,1306453025880334337,nikkei,Thu Sep 17 04:40:48 +0000 2020
1958,"日銀、大規模緩和の維持を決定
https://t.co/uEYm8Y3rPp",466,159,1306427110039322624,nikkei,Thu Sep 17 02:57:49 +0000 2020
1966,"知らぬ間に口座空っぽ　SBI証券の顧客資金流出
https://t.co/7rNUTRjDmu",286,245,1306422579100434435,nikkei,Thu Sep 17 02:39:49 +0000 2020
1982,"赤信号で停止中に追突されても、保険会社は示談交渉してくれません。被害者と加害者の過失割合が0%対100%となる「もらい事故」。その理由を解説します。
https://t.co/UQrkJI9h4H",273,138,1306369597705261056,nikkei,Wed Sep 16 23:09:17 +0000 2020
1989,"十六銀行が全店で固定電話を廃止へ。口座の引き落とし確認などコールセンターで対応。全行員にスマホを貸与し、個別に接客が必要な場合は取り次ぎます。事務負担軽減が狙い。
https://t.co/axO4OTOhsM",1047,343,1306355238165778433,nikkei,Wed Sep 16 22:12:14 +0000 2020
1990,"ソニーのPS5、4万9980円で11月12日発売　Xboxと並ぶ
https://t.co/S1XXkPoQ3A",780,510,1306337557697818624,nikkei,Wed Sep 16 21:01:58 +0000 2020
1995,"今夏の北半球、史上最も暑かった　過去平均より1度高く
https://t.co/8SXYjzxB5C",261,160,1306297014368399360,nikkei,Wed Sep 16 18:20:52 +0000 2020
1996,"FRB、23年末までゼロ金利　利上げは物価2%到達後
https://t.co/4DdmDwWGBF",172,114,1306295493392121856,nikkei,Wed Sep 16 18:14:50 +0000 2020
2011,"米議会報告書、ボーイング「欠陥隠し」と指摘
https://t.co/3BNJLZGpda",798,958,1306179004391518209,nikkei,Wed Sep 16 10:31:56 +0000 2020
2018,"ゆうちょ銀、不正引き出し1811万円　LINEペイでも
https://t.co/h5bkDNYvbU",374,422,1306134704811159552,nikkei,Wed Sep 16 07:35:55 +0000 2020
2021,"シンガポール、早慶卒のビザ厳格化　邦人駐在員3割減も
https://t.co/nVWiVXK9WT",2504,1274,1306114069884071937,nikkei,Wed Sep 16 06:13:55 +0000 2020
2022,"SBI証券、顧客資金9864万円が流出　偽口座に送金
https://t.co/jqb7TYFDRi",2283,2820,1306112802931707905,nikkei,Wed Sep 16 06:08:53 +0000 2020
2023,"JR東・西が民営化後最大の赤字　今期、東は4180億円
https://t.co/Eyk1icz9OB",996,864,1306111779651477504,nikkei,Wed Sep 16 06:04:49 +0000 2020
2027,"メルペイでも不正利用　ゆうちょ銀口座で被害拡大
https://t.co/6SlMulDqnM",148,167,1306073797036916737,nikkei,Wed Sep 16 03:33:53 +0000 2020
2037,"日産自動車がスポーツ車「フェアレディZ」新型の試作車を発表しました。現行モデルから約13年ぶりの刷新。「革新の伝統を受け継ぐスポーツカーとして世に送り出す」と内田誠社長兼CEO。
https://t.co/B4zqKvIYMh",852,374,1306060687274323968,nikkei,Wed Sep 16 02:41:47 +0000 2020
2042,"ペイペイ、ゆうちょ銀と口座登録停止 不正17件141万円
https://t.co/Dh7guiysxN",151,129,1306041854564028418,nikkei,Wed Sep 16 01:26:57 +0000 2020
2047,"安倍内閣が総辞職　連続在任最長、2822日で幕
https://t.co/jdeibkwzme",384,160,1306028244043313152,nikkei,Wed Sep 16 00:32:52 +0000 2020
2060,"「ドコモ口座」以外に「PayPay（ペイペイ）」など5社でも不正引き出しの被害に。ゆうちょ銀行が連携するキャッシュレス決済サービス。新規口座登録の停止などの対応をしています。
https://t.co/YI3t7LwE0e",142,173,1305994764395974656,nikkei,Tue Sep 15 22:19:50 +0000 2020
2063,"Apple、血中酸素測れる「Watch」発表　「iPad」も刷新
https://t.co/APDkO3nqBf",341,109,1305962066188984321,nikkei,Tue Sep 15 20:09:54 +0000 2020
2075,"本人確認不十分なら入金停止　金融庁が決済各社に要請
https://t.co/fErvNAcFK6",256,165,1305885063423303680,nikkei,Tue Sep 15 15:03:55 +0000 2020
2087,"ゆうちょ銀被害、ペイペイなど6社で不正引き出し
https://t.co/PHrKiSxRpP",338,260,1305823393128747010,nikkei,Tue Sep 15 10:58:52 +0000 2020
2092,"サイゼリヤが持ち帰りや宅配にも対応した小型店を出店します。コンビニ程度の広さで賃料や設備が少なく出店費用を半減。コロナによる苦戦を受け、事業モデルの転換を急ぎます。
#日経イブニングスクープ
https://t.co/3WcS1KkLUo",862,723,1305800676010872834,nikkei,Tue Sep 15 09:28:36 +0000 2020
2099,"タカラトミーの新玩具、数時間で完売　ネットで話題
https://t.co/eWT5l6MSl6",1128,655,1305772328752566272,nikkei,Tue Sep 15 07:35:57 +0000 2020
2106,"官房長官に加藤勝信氏を内定
https://t.co/FphmhSils9",360,224,1305747389240623104,nikkei,Tue Sep 15 05:56:51 +0000 2020
2108,"ゆうちょ口座の新規登録停止　Kyash、不正引き出し調査
https://t.co/etMJZmtlro",579,817,1305728027385425920,nikkei,Tue Sep 15 04:39:55 +0000 2020
2122,"NTTドコモの電子決済サービス「ドコモ口座」を使った不正な引き出しが、全国の地方銀行で相次いでいます。各行の対応をまとめました。
https://t.co/2anwMDlAk3",239,264,1305696802373611521,nikkei,Tue Sep 15 02:35:51 +0000 2020
2125,"米レコード販売がCD抜く　20年16月、1980年代以来初
https://t.co/zGQqOCoX7H",435,212,1305693558138044416,nikkei,Tue Sep 15 02:22:57 +0000 2020
2128,"インフル患者、9月第1週は3人　昨年の1000分の1以下
https://t.co/yF4dNlKu2C",3050,2566,1305691017799069696,nikkei,Tue Sep 15 02:12:51 +0000 2020
2131,"金星大気に生命の可能性か　特徴的な成分検出
https://t.co/FCQfmtQuCt",341,159,1305679440748318721,nikkei,Tue Sep 15 01:26:51 +0000 2020
2137,"英貿易相「21年初頭にTPP正式加盟申請」
https://t.co/qujZAdVpfx",191,116,1305648732826824704,nikkei,Mon Sep 14 23:24:50 +0000 2020
2140,"マイナンバーカード、次の目玉は健康保険証としての利用。月替わりの保険証確認が不要になり、過去の処方薬や手術歴なども共有できれば問診時間が削減できます。「デジタル庁」の創設も後押ししそうです。
https://t.co/FwiDuTnxJ6",543,300,1305639297639428096,nikkei,Mon Sep 14 22:47:20 +0000 2020
2161,"生保営業職、3カ月で3000人増　コロナ離職者の受け皿に
https://t.co/vAF9PadKkR",519,210,1305525458851692547,nikkei,Mon Sep 14 15:14:59 +0000 2020
2166,"【日経特報】麻生副総理・財務相再任へ
https://t.co/kPFEcnFIRZ",648,479,1305500262354747394,nikkei,Mon Sep 14 13:34:52 +0000 2020
2168,"アップルウオッチ、医療機器に　心電計アプリ
https://t.co/6aW5UWV9Iu",450,169,1305491709594185728,nikkei,Mon Sep 14 13:00:53 +0000 2020
2176,"火星、木星間の準惑星　地底に塩水、氷火山も活動か
https://t.co/fROuFKz0IR",388,153,1305454485603381248,nikkei,Mon Sep 14 10:32:58 +0000 2020
2181,"ニンテンドースイッチの2020年度の生産台数が過去最大の2500万台規模に。巣ごもり消費が追い風です。車載向けが振るわない半導体・電子部品メーカーにとっては業績下支えになります。
#日経イブニングスクープ
https://t.co/TFqUa9dxM9",347,185,1305436133971628032,nikkei,Mon Sep 14 09:20:02 +0000 2020
